Ch1,Ch2,Ch3,Media,Growth,Viability,Differentiation,Attachment,Score,Name,Directory,SubDirectory,Image,Row,Column,size-average,too-big-(>250),too-small-(<75),#nuclei,all-negative,Dapi-positive,Dapi-intensity,Dapi-area,Dapi-intensity-in-nuclei,Dapi-area-fraction-in-nuclei,Ch1-positive,Ch1-intensity,Ch1-area,Ch1-intensity-in-nuclei,Ch1-area-fraction-in-nuclei,Ch2-positive,Ch2-intensity,Ch2-area,Ch2-intensity-in-nuclei,Ch2-area-fraction-in-nuclei,Ch3-positive,Ch3-intensity,Ch3-area,Ch3-intensity-in-nuclei,Ch3-area-fraction-in-nuclei,Ch1-Ch2-positive,Ch1-Ch3-positive,Ch2-Ch3-positive,Ch1-Ch2-Ch3-positive,size-average_per_nuclei,too-big-(>250)_per_nuclei,too-small-(<75)_per_nuclei,#nuclei_per_nuclei,all-negative_per_nuclei,Dapi-positive_per_nuclei,Dapi-intensity_per_nuclei,Dapi-area_per_nuclei,Dapi-intensity-in-nuclei_per_nuclei,Dapi-area-fraction-in-nuclei_per_nuclei,Ch1-positive_per_nuclei,Ch1-intensity_per_nuclei,Ch1-area_per_nuclei,Ch1-intensity-in-nuclei_per_nuclei,Ch1-area-fraction-in-nuclei_per_nuclei,Ch2-positive_per_nuclei,Ch2-intensity_per_nuclei,Ch2-area_per_nuclei,Ch2-intensity-in-nuclei_per_nuclei,Ch2-area-fraction-in-nuclei_per_nuclei,Ch3-positive_per_nuclei,Ch3-intensity_per_nuclei,Ch3-area_per_nuclei,Ch3-intensity-in-nuclei_per_nuclei,Ch3-area-fraction-in-nuclei_per_nuclei,Ch1-Ch2-positive_per_nuclei,Ch1-Ch3-positive_per_nuclei,Ch2-Ch3-positive_per_nuclei
MAP2,ki67,TBR1,mTeSR1,0.5,1.5,2,1.5,3.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C05f08d0.TIF,C,5,111.51,45,291,226,46,226,9.36544723742298,12.1747246620068,39.4145013980447,99.9957634299271,180,18.7857084348846,9.60923848064012,29.2695153575507,21.5142930765169,5,14.7682670088752,0.188971534994942,18.1866715767098,0.346418937517948,2,5.4612033534903,0.153835762898924,8.307446433662,0.300034382106031,5,2,0,0,0.493407079646018,0.199115044247788,1.28761061946903,1,0.20353982300885,1,0.041440032023996,0.053870463106225,0.174400448663915,0.442459130220917,0.79646017699115,0.08312260369418,0.042518754339116,0.129511129900667,0.095195987064234,0.02212389380531,0.065346314198563,0.000836157234491,0.080471998127035,0.001532827157159,0.008849557522124,0.024164616608364,0.000680689216367,0.036758612538328,0.001327585761531,0.02212389380531,0.008849557522124,0
MAP2,ki67,TBR1,mTeSR1,0.5,1.5,2,1.5,3.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C05f09d0.TIF,C,5,117.45,138,284,391,2,391,13.4288346132622,21.4949732134645,36.787938618855,99.9922522891049,389,47.5067174710292,56.7192673365217,60.1064861548559,86.9359752750844,0,7.97994171341856,0.000215556884025,8.69446126977749,0,4,4.66926460613446,0.263051250804746,5.70308510182796,0.354721635056632,0,4,0,0,0.300383631713555,0.352941176470588,0.726342710997442,1,0.005115089514067,1,0.034344845558215,0.054974356044666,0.094086799536714,0.255734660585946,0.994884910485933,0.12150055619189,0.145062064799288,0.153725028529043,0.222342647762364,0,0.020409058090585,5.51296378579663E-07,0.022236473835748,0,0.010230179028133,0.01194185321262,0.000672765347327,0.014585895401095,0.000907216457945,0,0.010230179028133,0
MAP2,ki67,TBR1,mTeSR1,0.5,1.5,2,1.5,3.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C05f10d0.TIF,C,5,112.25,105,325,353,1,353,14.8760339545204,23.1570604938839,33.850833140114,99.9995433231348,352,48.562581193093,58.5534408626874,59.105388907864,89.3335498532951,0,18.0564241699623,0.021914949875839,19.3053048655356,0,3,4.60880808539502,0.264632001287593,5.28149966715445,0.162206116852599,0,3,0,0,0.317988668555241,0.297450424929178,0.920679886685552,1,0.002832861189802,1,0.042141739247933,0.065600737943014,0.095894711445082,0.283284825278002,0.997167138810198,0.137571051538507,0.165873770149256,0.167437362345224,0.253069546326615,0,0.051151343257684,6.20820109797145E-05,0.054689248910866,0,0.008498583569405,0.01305611355636,0.000749665726027,0.014961755431033,0.00045950741318,0,0.008498583569405,0
MAP2,ki67,TBR1,mTeSR1,0.5,1.5,2,1.5,3.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C05f11d0.TIF,C,5,121.52,64,78,157,3,157,11.8317154591649,13.5693058493516,36.5696483068763,99.9970250641233,154,34.1215022302952,34.9952290076336,54.5797442205753,80.3503817329642,2,12.5157679860664,0.270523889450934,15.4257624456254,0.739160559417323,8,5.76151720431344,0.727217074404488,8.76612124078243,1.32248757885629,2,8,0,0,0.774012738853503,0.407643312101911,0.496815286624204,1,0.019108280254777,1,0.075361244962834,0.086428699677399,0.232927696222142,0.636923726523078,0.980891719745223,0.217334409110161,0.222899547819322,0.347641682933601,0.5117858709106,0.012738853503185,0.079718267427175,0.001723082098414,0.098253263984875,0.004708029040875,0.050955414012739,0.036697561810914,0.004631955887927,0.055835167138742,0.008423487763416,0.012738853503185,0.050955414012739,0
MAP2,ki67,TBR1,mTeSR1,0.5,1.25,2.25,2.25,4.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C07f06d0.TIF,C,7,114.65,26,130,265,191,265,5.37787624735584,5.78267267543456,40.1757371778169,100,71,8.86749287225237,0.940762094178239,17.6955847947187,2.00965636180603,2,2.69988518003311,0.236322197185689,3.00247478872565,0.145548248734527,4,5.97449818357399,0.350495493424078,10.537465485533,0.293964638671778,2,1,0,0,0.432641509433962,0.09811320754717,0.490566037735849,1,0.720754716981132,1,0.020293872631532,0.021821406322395,0.151606555387988,0.377358490566038,0.267924528301887,0.033462237253783,0.003550045638408,0.066775791678184,0.007583608912476,0.007547169811321,0.010188245962389,0.000891781876172,0.011330093542361,0.00054923867447,0.015094339622642,0.02254527616443,0.001322624503487,0.039764020700125,0.00110930052329,0.007547169811321,0.00377358490566,0
MAP2,ki67,TBR1,mTeSR1,0.5,1.25,2.25,2.25,4.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C07f07d0.TIF,C,7,121.74,17,80,256,15,256,5.62091807113952,4.75928044238021,44.809662218354,99.9807914722583,240,18.8853072116711,11.3556085027131,39.9569525234465,51.2661678295585,0,3.46572717396303,0.0002874091787,4.46384986358402,0,5,5.44389988388669,0.204132369171342,9.49708209264274,0.11880555050548,0,4,0,0,0.475546875,0.06640625,0.3125,1,0.05859375,1,0.021956711215389,0.018590939228048,0.175037743040445,0.390549966688509,0.9375,0.07377073129559,0.044357845713723,0.156081845794713,0.200258468084213,0,0.013537996773293,1.12269210429504E-06,0.017436913529625,0,0.01953125,0.021265233921432,0.000797392067076,0.037097976924386,0.000464084181662,0,0.015625,0
MAP2,ki67,TBR1,mTeSR1,2,1.5,2,1.75,5.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C08f00d0.TIF,C,8,118.81,120,225,595,418,595,9.94350972592661,15.4174905729789,37.7841353148759,99.9935657657336,164,12.3970176986572,2.15786811367608,18.2811149641586,4.98559376262569,0,18.2855611376805,0.087444242619332,20.5503121583604,0.128274316312337,17,5.13034724776971,0.117119240320059,7.36491903436902,0.091230236209381,0,4,0,0,0.199680672268908,0.201680672268908,0.378151260504202,1,0.702521008403361,1,0.016711781051978,0.02591174886215,0.063502748428363,0.168056413051653,0.27563025210084,0.02083532386329,0.003626669098615,0.030724562964973,0.008379149180884,0,0.030732035525514,0.000146965113646,0.03453833976195,0.000215587086239,0.028571428571429,0.008622432349193,0.000196839059361,0.012378015183814,0.000153328128083,0,0.00672268907563,0
MAP2,ki67,TBR1,mTeSR1,2,1.5,2,1.75,5.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C08f01d0.TIF,C,8,118.8,121,138,754,64,754,10.8345435654833,16.2202244090867,39.7775410838819,99.9947788505198,689,28.7172324795365,23.9704284696036,37.9408691714083,41.9137058851419,2,9.62940239009473,0.008478570771636,10.6052881930817,0.014968560448364,17,4.58316687551734,0.22647843281523,5.84391232233759,0.344508056084031,2,16,2,2,0.157559681697613,0.160477453580902,0.183023872679045,1,0.084880636604775,1,0.014369421174381,0.021512233964306,0.052755359527695,0.132619070093528,0.913793103448276,0.03808651522485,0.031791019190456,0.050319455134494,0.05558846934369,0.002652519893899,0.012771090703043,1.12447888217986E-05,0.014065368956342,1.98522021861596E-05,0.022546419098143,0.006078470657185,0.000300369274291,0.007750546846602,0.000456907236186,0.002652519893899,0.021220159151194,0.002652519893899
MAP2,ki67,TBR1,mTeSR1,2,1.5,2,1.75,5.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C08f02d0.TIF,C,8,124.32,120,78,593,50,593,14.6100137668997,20.3767359514393,40.0371680626568,99.9999518391427,543,28.1956545169227,24.4140445369263,39.316326910512,47.519185939792,0,13.515989291134,0.008550423066311,15.0464320223604,0.000153053571811,6,6.11589918835648,0.439520486526258,6.80812120776087,0.083582510084121,0,6,0,0,0.20964586846543,0.202360876897133,0.131534569983137,1,0.084317032040472,1,0.024637459977908,0.034362117961955,0.067516303646976,0.168633982865333,0.915682967959528,0.047547478106109,0.041170395509151,0.066300719916546,0.080133534468452,0,0.022792562042385,1.44189259128348E-05,0.025373409818483,2.58100458366282E-07,0.010118043844857,0.010313489356419,0.000741181258898,0.011480811480204,0.000140948583616,0,0.010118043844857,0
MAP2,ki67,TBR1,mTeSR1,2,1.5,2,1.75,5.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C08f03d0.TIF,C,8,124.22,159,104,810,484,810,13.4682872712223,21.8854904350225,37.7323092280036,99.9995796193628,323,17.8915353685735,6.31991228271866,23.9398491223105,10.8230488034043,1,20.8850327359055,0.001221489009473,22.9524624822309,0.000620245802375,6,4.60747594385174,0.08607904902051,5.81447113976353,0.073244622652092,1,3,0,0,0.153358024691358,0.196296296296296,0.128395061728395,1,0.597530864197531,1,0.016627515149657,0.027019123993855,0.04658309781235,0.123456271135016,0.398765432098765,0.022088315269844,0.007802360842863,0.029555369286803,0.013361788646178,0.001234567901235,0.025783991031982,1.50801112280618E-06,0.028336373434853,7.65735558487155E-07,0.007407407407407,0.00568824190599,0.00010627043089,0.007178359431807,9.0425460064311E-05,0.001234567901235,0.003703703703704,0
MAP2,ki67,TBR1,mTeSR1,2,1.5,2,1.75,5.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C08f04d0.TIF,C,8,118.61,147,130,956,432,956,14.3323125517337,23.1611560746804,36.2522165882899,99.9998935656157,523,20.4409331026396,10.0245447438609,25.5377451403735,15.6112048332071,0,11.2175177331463,0.001221489009473,12.0425968124652,0,6,5.29175552400441,0.059565552285478,6.48972481731188,0.067870199163333,0,5,0,0,0.124069037656904,0.153765690376569,0.135983263598326,1,0.451882845188285,1,0.014991958736123,0.024227150705733,0.037920728648839,0.104602399127213,0.547071129707113,0.021381729186862,0.01048592546429,0.026713122531772,0.016329712168627,0,0.011733805160195,1.27770816890482E-06,0.012596858590445,0,0.006276150627615,0.005535309125528,6.23070630601232E-05,0.00678841508087,7.09939321792182E-05,0,0.005230125523013,0
MAP2,ki67,TBR1,mTeSR1,2,1.5,2,1.75,5.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C08f05d0.TIF,C,8,116.05,112,277,594,75,594,11.5492123551458,18.1916358180815,34.6516173115922,99.9976151063109,517,29.3242169536926,24.5885737606916,40.5154192239859,45.151380439352,3,13.6612114009473,0.512091304147889,15.3230263569979,0.882135129090144,13,7.04518359698335,0.133932677273981,9.2845697327455,0.135183922317695,3,11,0,0,0.19537037037037,0.188552188552189,0.466329966329966,1,0.126262626262626,1,0.019443118443006,0.03062564952539,0.058336056080122,0.168346153377628,0.87037037037037,0.04936736860891,0.04139490532103,0.068207776471357,0.076012424982074,0.005050505050505,0.022998672392167,0.00086210657264,0.025796340668347,0.001485075974899,0.021885521885522,0.0118605784461,0.000225475887667,0.015630588775666,0.000227582360804,0.005050505050505,0.018518518518519,0
MAP2,ki67,TBR1,mTeSR1,2,1.5,2,1.75,5.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C08f08d0.TIF,C,8,120.95,72,293,351,31,351,9.30999091786995,13.3982973880254,39.7138716294233,100,318,22.6485151004782,15.6888048376713,38.1066406227614,42.7615519426189,0,21.0726354846868,0.138243814954474,24.7508338296326,0.113298872016755,10,4.72247051181827,0.151680194058678,6.84546524383035,0.103325214155272,0,8,0,0,0.344586894586895,0.205128205128205,0.834757834757835,1,0.088319088319088,1,0.026524190649202,0.038171787430272,0.11314493341716,0.284900284900285,0.905982905982906,0.064525684046947,0.044697449679975,0.108565927700175,0.121827783312305,0,0.060035998531871,0.000393857022662,0.07051519609582,0.000322788809165,0.028490028490029,0.013454331942502,0.00043213730501,0.019502749982423,0.000294373829502,0,0.022792022792023,0
MAP2,ki67,TBR1,mTeSR1,1.5,1.75,1.5,1.75,4.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C09f03d0.TIF,C,9,141.03,174,266,286,268,286,21.2096851145038,33.6140123470983,33.2628627085485,99.9722578491794,6,8.34478467304332,2.4501632484135,9.13311346709159,1.26360869117444,0,5.19154600271314,0.614840085532972,4.89700600215631,0.153952931166516,12,7.2431496022257,2.25415018854042,8.32942979621907,0.398501666177711,0,0,0,0,0.493111888111888,0.608391608391608,0.93006993006993,1,0.937062937062937,1,0.074159738162601,0.117531511703141,0.116303715764155,0.349553349123005,0.020979020979021,0.029177568786865,0.008567004365082,0.031933963171649,0.004418212206904,0,0.018152258750745,0.002149790508857,0.017122398608938,0.000538296962121,0.041958041958042,0.02532569790988,0.007881644015876,0.02912388040636,0.001393362469153,0,0,0
MAP2,ki67,TBR1,mTeSR1,2,1.5,2,1.75,5.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C08f06d0.TIF,C,8,120.15,100,263,435,26,435,10.4808104076612,14.0650148303136,37.6165820199589,99.9948831192671,409,25.0954083509611,17.9620677365952,39.7615296886656,46.5976536329118,1,7.25673687114872,0.004239285385818,8.74236382241329,0.000805233119672,15,5.42283853927159,0.193785638738159,8.28270751574351,0.150164308965034,1,15,0,0,0.276206896551724,0.229885057471264,0.604597701149425,1,0.059770114942529,1,0.024093817029106,0.032333367426008,0.086474901195308,0.229873294527051,0.940229885057471,0.057690593910255,0.041292109739299,0.091405815376243,0.10712104283428,0.002298850574713,0.016682153726779,9.74548364555881E-06,0.020097388097502,1.85111061993472E-06,0.03448275862069,0.012466295492578,0.000445484226984,0.019040706932744,0.000345205307966,0.002298850574713,0.03448275862069,0
MAP2,ki67,TBR1,mTeSR1,2,1.5,2,1.75,5.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C08f07d0.TIF,C,8,117.51,91,306,311,6,311,11.0824009300561,15.73550882921,39.2135581997964,100,304,26.5650924307919,22.2990722431712,46.0601052083994,58.8957076277065,0,15.7791662834544,0.011280810263957,19.148309114586,0.002265493589412,13,5.81158963142647,0.213257610595052,8.5285873199563,0.132540243111378,0,12,0,0,0.377845659163987,0.292604501607717,0.983922829581994,1,0.019292604501608,1,0.035634729678637,0.050596491412251,0.126088611574908,0.321543408360129,0.977491961414791,0.085418303635987,0.07170119692338,0.148103232181349,0.189375265683944,0,0.050736869078632,3.62727018133652E-05,0.061570125770373,7.28454530357406E-06,0.041800643086817,0.018686783380793,0.000685715789695,0.027423110353557,0.000426174415149,0,0.038585209003216,0
MAP2,ki67,TBR1,mTeSR1,2,1.5,2,1.75,5.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C08f09d0.TIF,C,8,127.1,145,105,668,15,668,13.9413620608388,20.2856272417916,42.9232387774186,99.9998919876825,653,36.5179573254851,36.7092654971029,50.8334416009709,64.5151361020382,2,13.9455036271038,0.005029660627242,15.3411493870563,0.003111220431482,7,4.12433967741194,0.165763243814954,5.12625967678387,0.121706782055545,2,7,1,1,0.190269461077844,0.217065868263473,0.157185628742515,1,0.022455089820359,1,0.020870302486286,0.030367705451784,0.064256345475178,0.149700437107309,0.977544910179641,0.054667600786654,0.054953990265124,0.076097966468519,0.096579545062931,0.002994011976048,0.020876502435784,7.52943207670927E-06,0.022965792495593,4.65751561599082E-06,0.010479041916168,0.00617416119373,0.000248148568585,0.007674041432311,0.00018219578152,0.002994011976048,0.010479041916168,0.001497005988024
MAP2,ki67,TBR1,mTeSR1,2,1.5,2,1.75,5.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C08f10d0.TIF,C,8,116.45,90,194,764,11,764,10.9731933459027,17.383081946105,35.8436318362797,99.9988058736726,753,39.3340262289616,41.9056953002851,52.7962058087671,69.2814657688228,2,14.994481025246,0.008047457003587,16.4788294930679,0.002779620998768,4,4.43255943621816,0.280223949232043,5.14754633663596,0.126846682864017,2,4,1,1,0.152421465968586,0.117801047120419,0.253926701570681,1,0.014397905759162,1,0.01436281851558,0.022752725060347,0.046915748476806,0.130888489363446,0.985602094240837,0.051484327524819,0.054850386518698,0.069104981425088,0.090682546817831,0.00261780104712,0.019626284064458,1.05333206853231E-05,0.021569148551136,3.63824738058698E-06,0.005235602094241,0.005801779366778,0.000366785273864,0.006737626095073,0.000166029689613,0.00261780104712,0.005235602094241,0.00130890052356
MAP2,ki67,TBR1,mTeSR1,2,1.5,2,1.75,5.25,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C08f11d0.TIF,C,8,116.41,68,115,317,0,317,8.58566015014256,10.6750954198473,36.3544763021327,99.9982077956923,317,34.9883103501793,38.6765813253012,62.1674352167457,87.9032222832786,0,1.58529729605445,0.001940011956222,1.95192901640377,0,8,5.83661506713878,0.682237537938012,8.53057960163624,0.810716584014115,0,8,0,0,0.367223974763407,0.214511041009464,0.362776025236593,1,0,1,0.027084101420008,0.033675379873336,0.114682890543005,0.315451759607862,1,0.110373218770282,0.122008142982023,0.196111783018125,0.277297231177535,0,0.005000937842443,6.11991153382282E-06,0.006157504783608,0,0.025236593059937,0.01841203491211,0.002152168889394,0.026910345746487,0.002557465564713,0,0.025236593059937,0
MAP2,ki67,TBR1,mTeSR1,1.5,1.75,1.5,1.75,4.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C09f00d0.TIF,C,9,136.99,145,233,178,106,178,14.880815006208,25.7826151935988,35.6287313614694,99.9517550024271,45,11.97155655063,2.93681884024648,18.1318606436862,3.61844687346295,7,27.8924917226157,0.422419640393636,33.5870216488952,0.443606991475972,38,6.3612747746712,0.455615400533431,10.7619241958934,1.31247897099161,1,16,2,1,0.769606741573034,0.814606741573034,1.30898876404494,1,0.595505617977528,1,0.08360008430454,0.144846152773027,0.200161412143086,0.561526713496781,0.252808988764045,0.067255935677697,0.016498982248576,0.101864385638687,0.020328353221702,0.039325842696629,0.156699391700088,0.002373144047155,0.188691132858962,0.002492174109416,0.213483146067416,0.035737498734108,0.002559637081649,0.060460248291536,0.007373477365121,0.00561797752809,0.089887640449438,0.01123595505618
MAP2,ki67,TBR1,mTeSR1,1.5,1.75,1.5,1.75,4.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C09f01d0.TIF,C,9,137.9,507,853,875,202,875,29.6094648153683,58.7993912673595,35.1199182210215,99.9889395071116,669,30.1505715131518,22.2342614733744,29.7870135159971,19.5204385139301,6,23.184058993608,0.029315736227352,23.970235579641,0.084007939562311,35,5.69653686310126,0.112233284282167,5.6587157366309,0.155483619646447,5,32,2,2,0.1576,0.579428571428571,0.974857142857143,1,0.230857142857143,1,0.033839388360421,0.067199304305554,0.040137049395453,0.114273073722413,0.764571428571429,0.034457796015031,0.025410584540999,0.03404230116114,0.022309072587349,0.006857142857143,0.026496067421266,3.35036985455453E-05,0.027394554948161,9.60090737854983E-05,0.04,0.006510327843544,0.000128266610608,0.006467103699007,0.00017769556531,0.005714285714286,0.036571428571429,0.002285714285714
MAP2,ki67,TBR1,mTeSR1,1.5,1.75,1.5,1.75,4.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C09f02d0.TIF,C,9,134.96,293,897,876,466,876,23.8462691414513,43.843048721604,31.6556186321987,99.9756454853297,400,24.7741179412306,12.5770975121862,24.61567828641,8.24901464917316,2,14.843737066587,0.0154482433551,15.0389599363436,0.028907305359566,15,8.06702238342684,0.494271935068518,7.40875978073912,0.42718566132454,1,6,0,0,0.154063926940639,0.334474885844749,1.02397260273973,1,0.531963470319635,1,0.027221768426314,0.05004914237626,0.036136550949999,0.114127449184166,0.45662100456621,0.028280956553916,0.014357417251354,0.028100089368048,0.009416683389467,0.002283105022831,0.016944905327154,1.76349809989724E-05,0.017167762484411,3.29992070314682E-05,0.017123287671233,0.009208929661446,0.0005642373688,0.008457488334177,0.000487654864526,0.001141552511416,0.006849315068493,0
MAP2,ki67,TBR1,mTeSR1,1.5,1.75,1.5,1.75,4.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C09f04d0.TIF,C,9,138.25,75,169,168,129,168,16.3237463211625,20.8091430607928,33.4821195541882,99.9866394685939,19,8.3988678952451,2.50369320794629,14.1394308413095,2.5833976494607,16,38.4646716637542,2.04894003494896,47.9360550660952,3.17179604252579,17,6.62158989009473,2.13322277660259,11.2207219118489,0.802092258549635,3,8,3,1,0.822916666666667,0.446428571428571,1.00595238095238,1,0.767857142857143,1,0.097165156673586,0.123863946790433,0.199298330679692,0.59515856826544,0.113095238095238,0.049993261281221,0.014902935761585,0.084163278817319,0.015377366961076,0.095238095238095,0.228956378950918,0.012196071636601,0.28533366110771,0.018879738348368,0.101190476190476,0.039414225536278,0.012697754622635,0.066790011380053,0.004774358681843,0.017857142857143,0.047619047619048,0.017857142857143
MAP2,ki67,TBR1,mTeSR1,1.5,1.75,1.5,1.75,4.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C09f05d0.TIF,C,9,145.5,185,321,220,151,220,19.9626303400625,33.9932487583923,31.9879365413829,99.9295614475512,15,9.18949318265428,0.710475489745241,11.3155201530368,0.892649033943328,1,12.2047366469696,0.019400119562218,14.055437577647,0.032541977030409,61,7.72887326979674,0.667220408350961,9.90830422672746,0.981565273640648,0,8,0,0,0.661363636363636,0.840909090909091,1.45909090909091,1,0.686363636363636,1,0.090739228818466,0.154514767083602,0.145399711551741,0.454225279307051,0.068181818181818,0.04177042355752,0.003229434044297,0.051434182513804,0.004057495608833,0.004545454545455,0.055476075668044,8.8182361646447E-05,0.063888352625668,0.000147918077411,0.277272727272727,0.03513124213544,0.003032820037959,0.045037746485125,0.00446166033473,0,0.036363636363636,0
MAP2,ki67,TBR1,mTeSR1,1.5,1.75,1.5,1.75,4.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C09f06d0.TIF,C,9,141.98,562,602,670,25,670,24.1854881357491,56.5981962199945,29.9297455452769,99.983617697306,644,40.45926477858,51.0483968316012,40.4037771780378,50.759798068591,10,30.0079231525338,0.094845028970845,30.6363782077837,0.120785563711851,31,5.99998203692633,0.29725294306999,5.99903045726215,0.23662586891735,10,30,1,1,0.211910447761194,0.838805970149254,0.898507462686567,1,0.037313432835821,1,0.036097743486193,0.084474919731335,0.044671262007876,0.149229280145233,0.961194029850746,0.06038696235609,0.076191637062091,0.060304145041848,0.075760892639688,0.014925373134328,0.044787945003782,0.000141559744733,0.045725937623558,0.000180276960764,0.046268656716418,0.008955197070039,0.00044366110906,0.008953776801884,0.000353172938683,0.014925373134328,0.044776119402985,0.001492537313433
MAP2,ki67,TBR1,mTeSR1,1.5,1.75,1.5,1.75,4.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C09f07d0.TIF,C,9,137.96,276,766,555,201,555,16.2139775705877,28.0911575692081,30.4636014850792,99.9408992737026,350,26.3833700738067,11.5292036466477,27.383632425731,12.7957097823518,2,13.4172714234802,0.01221489009473,15.0762767091905,0.022309284784916,14,4.76411969442656,0.160302469419663,5.25009150617493,0.123076533214965,1,11,0,0,0.248576576576577,0.497297297297297,1.38018018018018,1,0.362162162162162,1,0.029214374001059,0.050614698322898,0.054889372045188,0.18007369238505,0.630630630630631,0.047537603736589,0.02077333990387,0.04933987824456,0.023055332941174,0.003603603603604,0.024175263826091,2.20088109814956E-05,0.027164462539082,4.01969095223709E-05,0.025225225225225,0.008583999449417,0.000288833278234,0.00945962433545,0.000221759519306,0.001801801801802,0.01981981981982,0
MAP2,ki67,TBR1,mTeSR1,1.5,1.75,1.5,1.75,4.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C09f08d0.TIF,C,9,134.55,487,1249,1219,883,1219,27.1444928090223,55.0150027591281,34.6055796019909,99.9938394768677,308,19.1841006679389,2.02752805113584,18.7836864159704,0.894264676951647,11,17.2569955394095,0.103108042858457,17.6023350848468,0.119691864640795,40,5.25058918881633,0.340795433642969,5.25452233245619,0.332065168337121,7,12,9,5,0.110377358490566,0.399507793273175,1.02461033634126,1,0.724364232977851,1,0.022267836594768,0.045131257390589,0.028388498442979,0.082029400719334,0.252666119770303,0.015737572328088,0.001663271575993,0.015409094680862,0.000733605149263,0.009023789991797,0.014156682148818,8.45841204745338E-05,0.01443997956099,9.81885682040979E-05,0.032813781788351,0.004307292197552,0.000279569674851,0.004310518730481,0.000272407849333,0.005742411812961,0.009844134536505,0.007383100902379
MAP2,ki67,TBR1,mTeSR1,1.5,1.75,1.5,1.75,4.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-C+D,scan_Plate_R_p00_0_C09f09d0.TIF,C,9,132.34,194,679,532,49,532,32.8910934769613,57.3583934976547,32.2472148908727,99.9751759241629,482,41.9376049043502,53.7618268877035,39.0759265612261,47.496626607636,3,22.223822772004,0.182073714706153,21.0338459627803,0.266228119430116,4,6.06503351191024,0.522150625402373,5.35466803308465,0.462156583786131,3,3,0,0,0.248759398496241,0.364661654135338,1.27631578947368,1,0.092105263157895,1,0.061825363678499,0.10781652913093,0.060615065584347,0.187923263015344,0.906015037593985,0.078830084406673,0.10105606557839,0.073450989776741,0.089279373322624,0.005639097744361,0.041774102954895,0.000342243824636,0.039537304441317,0.000500428795921,0.007518796992481,0.011400438932162,0.000981486137974,0.010065165475723,0.000868715383057,0.005639097744361,0.005639097744361,0
