Ch1,Ch2,Ch3,Media,Growth,Viability,Differentiation,Attachment,Score,Name,Directory,SubDirectory,Image,Row,Column,size-average,too-big-(>250),too-small-(<75),#nuclei,all-negative,Dapi-positive,Dapi-intensity,Dapi-area,Dapi-intensity-in-nuclei,Dapi-area-fraction-in-nuclei,Ch1-positive,Ch1-intensity,Ch1-area,Ch1-intensity-in-nuclei,Ch1-area-fraction-in-nuclei,Ch2-positive,Ch2-intensity,Ch2-area,Ch2-intensity-in-nuclei,Ch2-area-fraction-in-nuclei,Ch3-positive,Ch3-intensity,Ch3-area,Ch3-intensity-in-nuclei,Ch3-area-fraction-in-nuclei,Ch1-Ch2-positive,Ch1-Ch3-positive,Ch2-Ch3-positive,Ch1-Ch2-Ch3-positive,size-average_per_nuclei,too-big-(>250)_per_nuclei,too-small-(<75)_per_nuclei,#nuclei_per_nuclei,all-negative_per_nuclei,Dapi-positive_per_nuclei,Dapi-intensity_per_nuclei,Dapi-area_per_nuclei,Dapi-intensity-in-nuclei_per_nuclei,Dapi-area-fraction-in-nuclei_per_nuclei,Ch1-positive_per_nuclei,Ch1-intensity_per_nuclei,Ch1-area_per_nuclei,Ch1-intensity-in-nuclei_per_nuclei,Ch1-area-fraction-in-nuclei_per_nuclei,Ch2-positive_per_nuclei,Ch2-intensity_per_nuclei,Ch2-area_per_nuclei,Ch2-intensity-in-nuclei_per_nuclei,Ch2-area-fraction-in-nuclei_per_nuclei,Ch3-positive_per_nuclei,Ch3-intensity_per_nuclei,Ch3-area_per_nuclei,Ch3-intensity-in-nuclei_per_nuclei,Ch3-area-fraction-in-nuclei_per_nuclei,Ch1-Ch2-positive_per_nuclei,Ch1-Ch3-positive_per_nuclei,Ch2-Ch3-positive_per_nuclei
MAP2,ki67,TBR1,E8,2,1.5,2.5,2,6,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C06f05d0.TIF,C,6,113.45,39,56,327,26,327,5.49643540766118,5.47442633127932,47.6121071076241,99.9920236657064,300,9.89615331555229,5.64845258898188,41.0576044230863,49.3419379885467,6,9.95662061413593,0.007831900119562,27.6479325627156,0.056671602198987,30,3.74163926699163,0.086007196725835,10.7080308804225,0.485689731051267,6,29,1,1,0.346941896024465,0.119266055045872,0.171253822629969,1,0.079510703363914,1,0.016808670971441,0.01674136492746,0.145602774029432,0.305786005093903,0.91743119266055,0.030263465796796,0.017273555317987,0.125558423312191,0.150892776723385,0.018348623853211,0.030448381082985,2.39507648916276E-05,0.084550252485369,0.000173307651985,0.091743119266055,0.011442321917406,0.000263018950232,0.032746271805573,0.001485289697404,0.018348623853211,0.08868501529052,0.003058103975535
MAP2,ki67,TBR1,E8,2,1.5,2.5,2,6,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C06f06d0.TIF,C,6,126.24,28,362,237,30,237,5.98392376758944,7.93421778717925,35.6485047693905,99.9382716511496,207,13.554363446151,8.64656143658604,44.2740866451921,51.8639583153788,2,6.54938767474478,0.457339855605629,14.7381973297628,0.951765162291478,19,4.25402085441001,0.095994665685643,10.2130319189501,0.207668385323565,2,19,0,0,0.532658227848101,0.118143459915612,1.52742616033755,1,0.126582278481013,1,0.025248623491939,0.033477712182191,0.150415631938357,0.421680471101897,0.873417721518987,0.057191406945785,0.036483381588971,0.186810492173806,0.218835267153497,0.008438818565401,0.027634547150822,0.001929704032091,0.062186486623472,0.004015886760724,0.080168776371308,0.017949455081899,0.000405040783484,0.043092961683334,0.000876237912758,0.008438818565401,0.080168776371308,0
MAP2,ki67,TBR1,E8,2,1.5,2.5,2,6,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C06f07d0.TIF,C,6,123.77,35,323,167,7,167,5.05360612296514,6.04220316380024,38.0581968220176,100,160,12.4073493401085,8.03969695576198,49.6763952090306,61.8822889815213,62,17.9478884047641,0.495780833256691,47.6752398081546,3.09883161689954,35,4.01596701692265,0.180061850455256,12.0843202764248,0.906714761145558,62,35,25,25,0.741137724550898,0.209580838323353,1.93413173652695,1,0.041916167664671,1,0.030261114508773,0.036180857268265,0.227893394143818,0.598802395209581,0.958083832335329,0.07429550503059,0.048141897938695,0.297463444365453,0.370552628631864,0.37125748502994,0.10747238565727,0.002968747504531,0.285480477893141,0.018555877945506,0.209580838323353,0.02404770668816,0.001078214673385,0.072361199260029,0.005429429707458,0.37125748502994,0.209580838323353,0.149700598802395
MAP2,ki67,TBR1,E8,2,1.5,2.5,2,6,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C06f08d0.TIF,C,6,107.75,49,84,258,32,258,5.18029465189,5.53004000735768,43.0302439435025,100,226,7.82731163202428,4.63727524602226,34.9874372422669,40.1921323159327,0,3.93951833095742,0.0002874091787,11.3308444866296,0,11,3.85962432746252,0.240848891750207,11.6600833578462,0.888761257765766,0,11,0,0,0.417635658914729,0.189922480620155,0.325581395348837,1,0.124031007751938,1,0.020078661441434,0.02143426359441,0.166783891253886,0.387596899224806,0.875968992248062,0.030338417178389,0.017973935062102,0.135610221869252,0.155783458588886,0,0.015269450895184,1.11398906472686E-06,0.043918001886161,0,0.042635658914729,0.014959784214971,0.000933522836241,0.04519412154204,0.003444811076612,0,0.042635658914729,0
MAP2,ki67,TBR1,E8,2,1.5,2.5,2,6,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C06f10d0.TIF,C,6,136.19,118,25,277,67,277,8.45208888991079,9.9274004414605,41.7019692414015,100,209,13.2321274602226,7.81012887427573,39.1719607710718,44.0640392122308,15,15.4886078186793,0.667507817529661,31.311328849572,0.781114240761362,4,5.21690052193507,0.722043709187897,9.57841615323759,0.721676765574945,15,3,1,1,0.491660649819495,0.425992779783394,0.090252707581228,1,0.24187725631769,1,0.030512956281266,0.035838990763395,0.150548625420222,0.36101083032491,0.754512635379061,0.0477694132138,0.028195411098468,0.141415020834194,0.159075953834768,0.054151624548737,0.055915551691983,0.002409775514548,0.113037288265603,0.002819907006359,0.014440433212996,0.018833575891462,0.002606655989848,0.034579119686778,0.002605331283664,0.054151624548737,0.010830324909747,0.003610108303249
MAP2,ki67,TBR1,E8,2,1.5,2.5,2,6,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C06f11d0.TIF,C,6,173.25,152,16,200,87,200,10.256705974662,10.1082526671572,49.695398115252,99.9996342676576,110,8.60247861675711,3.43547376529017,26.5163550824295,25.2998703944185,18,13.9015063115056,0.299552216499586,27.6100514229875,0.925490523412159,4,4.17187428147705,0.22338878414421,8.87178556573574,0.603360473537258,17,2,0,0,0.86625,0.76,0.08,1,0.435,1,0.05128352987331,0.050541263335786,0.24847699057626,0.499998171338288,0.55,0.043012393083786,0.017177368826451,0.132581775412148,0.126499351972093,0.09,0.069507531557528,0.001497761082498,0.138050257114938,0.004627452617061,0.02,0.020859371407385,0.001116943920721,0.044358927828679,0.003016802367686,0.085,0.01,0
MAP2,ki67,TBR1,E8,2,1.5,2.25,1.75,5.5,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C07f00d0.TIF,C,7,115.62,71,125,386,15,386,7.39101300239125,9.94924353904166,42.1663562647177,100,371,19.6511283684356,17.3351564655569,47.3674835832712,59.3148355319358,1,9.1640517221558,0.003736319323094,18.2333523646444,0.000650838279704,10,5.23700910512278,0.137668996597075,10.6700666524149,0.287273310720233,1,10,1,1,0.299533678756477,0.183937823834197,0.323834196891192,1,0.038860103626943,1,0.019147702078734,0.025775242329124,0.109239264934502,0.259067357512953,0.961139896373057,0.050909658985584,0.044909731776054,0.122713688039563,0.15366537702574,0.00259067357513,0.023741066637709,9.67958373858524E-06,0.04723666415711,1.68610953291259E-06,0.025906735751295,0.013567381101354,0.000356655431599,0.027642659721282,0.000744231374923,0.00259067357513,0.025906735751295,0.00259067357513
MAP2,ki67,TBR1,E8,2,1.5,2.25,1.75,5.5,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C07f01d0.TIF,C,7,131.93,117,63,441,29,441,9.67611931504645,12.165168306815,45.0323440433961,100,411,20.5020628793801,18.108430860848,45.4366530902416,55.3295746986351,1,13.4478258932677,0.004670399153867,24.822620875901,0.014277353329534,3,4.88128707578405,0.079253081026396,9.31864905957004,0.107820293538397,1,2,0,0,0.299160997732426,0.26530612244898,0.142857142857143,1,0.065759637188209,1,0.021941313639561,0.027585415661712,0.102114158828563,0.226757369614512,0.931972789115646,0.046489938501996,0.041062201498522,0.103030959388303,0.125463888205522,0.002267573696145,0.030493936265913,1.05904742718081E-05,0.056287122167576,3.23749508606201E-05,0.006802721088435,0.011068678176381,0.000179712201874,0.021130723491089,0.000244490461538,0.002267573696145,0.00453514739229,0
MAP2,ki67,TBR1,E8,2,1.5,2.25,1.75,5.5,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C07f02d0.TIF,C,7,150.97,185,28,293,54,293,11.6595350869125,14.4425267865355,44.0031481255628,99.9999100462182,238,20.4945902407339,15.6500045985469,44.5608911283473,51.9372578971382,3,16.5348454888255,0.015017129587051,28.9570440934768,0.027257755817505,3,5.23145420422147,0.156350593212545,9.00970087476634,0.282421548717409,3,2,0,0,0.515255972696246,0.631399317406143,0.095563139931741,1,0.184300341296928,1,0.039793635108917,0.049291900295343,0.150181392920009,0.341296621318151,0.812286689419795,0.069947406964962,0.053412984977976,0.152084952656475,0.17726026586054,0.010238907849829,0.056432919757084,5.12530020035853E-05,0.098829502025518,9.30298833361949E-05,0.010238907849829,0.017854792505875,0.000533619772056,0.030749832337087,0.000963896070708,0.010238907849829,0.006825938566553,0
MAP2,ki67,TBR1,E8,2,1.5,2.25,1.75,5.5,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C07f03d0.TIF,C,7,132.97,113,43,346,71,346,10.0851564655569,12.2993883932677,43.3744119949098,99.9923682204217,275,16.8695442552653,13.1389824565437,38.3814068465535,44.8475118845068,3,14.4903214959073,0.048715855789571,27.4863261213603,0.329118435259802,0,4.98093902326865,0.068403384530488,9.01476906472944,0.03419005779481,3,0,0,0,0.384306358381503,0.326589595375723,0.124277456647399,1,0.205202312138728,1,0.029147851056523,0.035547365298462,0.125359572239624,0.288995283874051,0.794797687861272,0.048755908252212,0.037973937735676,0.110928921521831,0.129617086371407,0.008670520231214,0.041879541895686,0.000140797271068,0.079440248905666,0.000951209350462,0,0.014395777523898,0.000197697643152,0.026054245851819,9.8815195938756E-05,0.008670520231214,0,0
MAP2,ki67,TBR1,E8,2,1.5,2.25,1.75,5.5,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C07f05d0.TIF,C,7,112.3,87,86,543,20,543,8.04394630046905,10.6242958475122,43.2311049571473,99.9983946574199,523,24.4081239078451,21.7625511588338,52.4989632452814,67.3276239956421,1,14.2807851156535,0.002586682608296,24.9230821333034,0.001508682464917,5,5.13430702772924,0.097431711579141,9.444506158428,0.179895294233629,1,5,0,0,0.206813996316759,0.160220994475138,0.158379373848987,1,0.03683241252302,1,0.014813897422595,0.019565922371109,0.079615294580382,0.184159106183094,0.96316758747698,0.044950504434337,0.040078363091775,0.096683173564054,0.123991941060114,0.001841620626151,0.026299788426618,4.76368804474361E-06,0.045898862123948,2.77842074570306E-06,0.009208103130755,0.009455445723258,0.000179432249685,0.017393197345171,0.000331298884408,0.001841620626151,0.009208103130755,0
MAP2,ki67,TBR1,E8,2,1.5,2.25,1.75,5.5,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C07f06d0.TIF,C,7,107.18,47,400,407,16,407,6.01577157868114,8.43193863239216,38.2779847117799,100,391,21.3241429458291,18.5889071553389,46.5445243888601,57.997376542259,0,5.85344431159754,0.001221489009473,10.5139422870589,0,6,5.05799486112389,0.079971603973145,8.95975818081952,0.053351338297365,0,6,0,0,0.263341523341523,0.115479115479116,0.982800982800983,1,0.039312039312039,1,0.014780765549585,0.020717293937082,0.094049102485946,0.245700245700246,0.960687960687961,0.052393471611374,0.045672990553658,0.11436001078344,0.142499696664027,0,0.014381927055522,3.00120149747667E-06,0.025832782032086,0,0.014742014742015,0.012427505801287,0.000196490427452,0.022014147864422,0.000131084369281,0,0.014742014742015,0
MAP2,ki67,TBR1,E8,2,1.5,2.25,1.75,5.5,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C07f07d0.TIF,C,7,110.09,51,371,403,228,403,5.9926746585579,8.77215924767773,38.0333274875123,100,174,8.1399948553757,1.76497976639382,17.5901695433864,4.70605680999102,0,7.0889653556976,0.000934079830773,12.2251831908099,0,6,5.10297224202152,0.129621539593488,9.42373957667761,0.189853632439049,0,5,0,0,0.27317617866005,0.126550868486352,0.920595533498759,1,0.56575682382134,1,0.014870160443072,0.021767144535181,0.094375502450403,0.248138957816377,0.431761786600496,0.020198498400436,0.004379602398,0.043648063383093,0.011677560322558,0,0.017590484753592,2.31781595725428E-06,0.030335442160819,0,0.014888337468983,0.012662462139011,0.000321641537453,0.023383969172897,0.000471100824911,0,0.012406947890819,0
MAP2,ki67,TBR1,E8,2,1.5,2.25,1.75,5.5,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C07f08d0.TIF,C,7,118.26,70,90,457,136,457,7.20950476524418,9.80834118918422,40.2427800822834,100,321,12.9587359456912,8.46685884760416,30.1166632443504,28.2721529532071,13,14.9781209762715,0.037794306998988,28.3001033513329,0.251886162331961,3,5.21166033408443,0.048212889726846,9.73536677570136,0.06541727133814,13,3,0,0,0.258774617067834,0.153172866520788,0.196936542669584,1,0.297592997811816,1,0.015775721586968,0.021462453368018,0.088058599742415,0.218818380743982,0.702407002188184,0.02835609616125,0.018527043430206,0.065900794845406,0.06186466729367,0.028446389496718,0.032774881786152,8.27008905885959E-05,0.06192582790226,0.000551173221733,0.006564551422319,0.01140407075292,0.00010549866461,0.021302771938077,0.000143145013869,0.028446389496718,0.006564551422319,0
MAP2,ki67,TBR1,E8,2,1.5,2.25,1.75,5.5,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C07f10d0.TIF,C,7,141.36,184,47,329,39,329,12.0213351018578,16.344816288053,41.6997432223434,99.9970756630114,290,27.8489506690886,23.970787731077,54.0471409505449,62.962762943468,15,20.9442081302308,0.091467971121126,33.9224367051313,0.227948158897392,1,4.87988523751495,0.129549687298814,7.80345242536725,0.029262576748119,15,1,1,1,0.429665653495441,0.559270516717325,0.142857142857143,1,0.11854103343465,1,0.036539012467653,0.049680292668854,0.126746939885542,0.30394247921888,0.88145896656535,0.084647266471394,0.072859537176526,0.16427702416579,0.191376179159477,0.045592705167173,0.063660207082769,0.000278018149304,0.103107710349943,0.000692851546801,0.003039513677812,0.014832477925577,0.000393768046501,0.023718700381056,8.89440022739164E-05,0.045592705167173,0.003039513677812,0.003039513677812
MAP2,ki67,TBR1,E8,2,1.5,2.25,1.75,5.5,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C07f11d0.TIF,C,7,170.44,178,18,203,63,203,10.9294331428769,12.20827968362,46.1361856070898,99.9971583774402,136,15.6496877299273,10.269632920997,39.0910853694178,42.7607196237418,0,4.64520414673963,0.001005932125448,8.4722957491976,0,5,4.55522279959533,0.465962130966615,8.5051540287885,0.661623026582744,0,1,0,0,0.839605911330049,0.876847290640394,0.088669950738916,1,0.310344827586207,1,0.053839572132398,0.060139308786305,0.227271850281231,0.492596839297735,0.669950738916256,0.077092057782893,0.050589324733975,0.192566923002058,0.210643939033211,0,0.022882779047979,4.95533066723329E-06,0.041735447040382,0,0.024630541871921,0.022439521180273,0.002295379955501,0.041897310486643,0.003259226731935,0,0.004926108374384,0
MAP2,ki67,TBR1,E8,1.75,1.75,2.25,1.25,5,,E8 11-15,cortical-final-2w-E8-11-15-C+D,Carol_Plate_R_p00_0_C08f00d0.TIF,C,8,134.96,220,282,646,366,646,23.0628808171618,39.1305441230571,34.5039111223156,99.9618923208745,251,19.3526295065759,10.5109129265152,24.2169001881397,13.5222573328646,61,30.5060470891198,0.932930194058678,41.22285243045,2.260236068716,42,6.46600811643521,0.123370389956774,7.53948713616781,0.199638814313223,50,24,6,6,0.208916408668731,0.340557275541796,0.436532507739938,1,0.56656346749226,1,0.035701053896535,0.060573597713711,0.053411627124328,0.154739771394543,0.388544891640867,0.029957630815133,0.016270763044141,0.037487461591548,0.020932286892979,0.094427244582043,0.047222983110093,0.001444164387088,0.063812465062616,0.003498817443833,0.065015479876161,0.010009300489838,0.000190975835846,0.011671032718526,0.00030903841225,0.077399380804954,0.037151702786378,0.009287925696594
