Ch1,Ch2,Ch3,Media,Name,Directory,SubDirectory,Image,Row,Column,size-average,image-quality,too-big-(>250),too-small-(<75),#nuclei,all-negative,Dapi-positive,Dapi-intensity,Dapi-area,Dapi-intensity-in-nuclei,Dapi-area-fraction-in-nuclei,Ch1-positive,Ch1-intensity,Ch1-area,Ch1-intensity-in-nuclei,Ch1-area-fraction-in-nuclei,Ch2-positive,Ch2-intensity,Ch2-area,Ch2-intensity-in-nuclei,Ch2-area-fraction-in-nuclei,Ch3-positive,Ch3-intensity,Ch3-area,Ch3-intensity-in-nuclei,Ch3-area-fraction-in-nuclei,Ch1-Ch2-positive,Ch1-Ch3-positive,Ch2-Ch3-positive,Ch1-Ch2-Ch3-positive
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F10f06d0.TIF,F,10,123.09,True,15,387,180,35,180,5.348326272647843,4.505498137588522,30.236932123552364,99.87089740395717,132,21.330424273429596,13.809148808976364,37.85514429816476,41.58286788205642,118,12.187625741515681,2.2718977053251175,20.067807389322624,14.075569466323063,7,6.514885639887796,0.2767031867929734,5.478815829305077,0.21369076187220448,106,5,6,5
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F10f07d0.TIF,F,10,120.85,True,14,416,181,164,181,5.0122163271406235,4.548250252920077,29.328700736551273,99.84736419379449,7,4.381735434102824,0.08399533247493791,7.8612975840050705,0.18906583276332875,0,2.686683757932493,0.007472638646187805,4.5570531789591815,0.004147633355318335,11,9.435437120619884,0.5978829439896992,7.647422798637614,0.37918925133049824,0,1,0,0
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F10f08d0.TIF,F,10,118.91,True,4,186,53,9,53,5.300007041524879,3.009892623930838,27.369919452608634,99.87610320344614,43,21.82183361307827,13.996395888899109,45.043196132668776,52.494505268359454,23,9.528272440908673,1.0797962843741378,16.51852149937522,5.856884166899466,4,9.95630302699347,0.6058585486986112,8.44955945922084,0.28382618644743246,23,3,2,2
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F10f09d0.TIF,F,10,204.39,False,339,18,301,88,301,15.095788449599926,20.94056090775315,37.47767510823006,99.9944305145425,195,22.285869384024647,15.640879357123149,32.613045881358396,32.512712797862925,0,2.7536752448726203,0.007185229467488273,3.844993388262534,0.0,65,16.494860405361905,4.845072082222018,16.143618715753046,5.239811084670559,0,47,0,0
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F10f10d0.TIF,F,10,209.24,False,373,22,250,81,250,15.233172911110088,22.052978133909683,36.373082485756136,99.95599453537072,141,18.600471782166835,9.321038926699163,26.284247461759566,20.818796806748715,49,11.00508067575646,0.5437063138048377,14.805368770862252,1.6389639307694057,46,16.480060269704772,5.056533385450198,15.79502490424901,4.924615124444684,38,28,11,10
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F10f11d0.TIF,F,10,157.35,False,264,19,20,12,20,16.241114026717558,18.84843764370459,37.50899739434335,99.90579780981146,7,12.169264606134462,3.5700531132162237,20.904065347973653,11.562299392701288,0,4.071775412719581,0.03844097765106227,5.876513208283374,0.05009185967701052,1,10.13130072772004,1.5737089579692818,14.55624927962995,3.504895913557387,0,0,0,0
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F11f00d0.TIF,F,11,127.67,False,107,612,655,221,655,13.585160058171617,20.965924767773384,33.25017334063995,99.98920164302808,393,19.332901740549985,14.54929929642233,25.456830639386695,22.032871715135016,130,7.893211682608296,0.663555941322542,10.665365926848931,0.938663928721672,24,3.7814181343695394,0.24882449645911892,3.9133879210583604,0.15629201436466356,97,16,7,7
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F11f01d0.TIF,F,11,138.66,False,343,42,915,374,915,19.796650820840615,34.52272831785156,36.64129592077125,99.99978445456662,504,26.922098460636438,23.64486572243171,30.595829078590434,27.28830165721995,211,11.416870487675894,3.7881248275544928,13.267155008486043,3.2815269222222523,34,3.960516445553205,0.3063063321990251,4.167857631292522,0.36285261061195095,177,29,22,20
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F11f02d0.TIF,F,11,134.06,True,281,351,513,119,513,13.488630092890647,24.545893497654742,27.63126152405955,99.95688604815776,245,23.340663943943714,17.435965234985744,26.786464363793602,20.466977833310484,384,22.70862529315736,20.61442334222386,27.933410121351248,33.48158304168776,18,4.445398004230663,0.27368539041662837,4.662624113261859,0.1856255030258885,235,12,18,12
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F11f03d0.TIF,F,11,134.18,False,361,57,847,414,847,18.04411515336154,32.731666168490754,36.749515740893166,99.99917859475995,328,17.68107784190196,12.096693069989882,21.33487735391036,14.11749730052816,310,13.660026556608113,5.969273084705233,17.098094701038693,8.089916937228555,42,4.195214780879242,0.49513416260461696,4.503416684197605,0.5657914186882096,216,23,28,20
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F11f04d0.TIF,F,11,132.09,False,340,94,943,300,943,16.279012519543823,29.511605582635887,36.55705746685526,99.99997853336056,596,24.811516342085902,20.892491722615652,29.85108249237258,27.990364337152137,254,11.289564747539778,2.7932579554860664,14.235509085971115,3.77253148312349,35,4.157496637312609,0.49333785523774487,4.082918930771825,0.4111239953525983,216,20,20,14
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F11f05d0.TIF,F,11,119.79,False,119,297,865,226,865,9.935549928722523,15.722072450105767,38.16427084402352,99.98572025860346,614,22.340398090453416,17.846960360526072,30.0158330990009,29.353450703745548,14,2.9742761599834453,0.0120711855053803,4.074230957402292,0.010323376847258349,49,3.918158799319415,0.42256334498298537,3.96083872989158,0.33286683223877594,7,30,4,3
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F11f06d0.TIF,F,11,130.26,False,65,776,566,193,566,8.127396992550354,13.53790639657868,33.655001864171254,99.9927700821062,311,14.79153781155155,8.85098121493608,20.155125237166427,13.758599829174113,158,7.801314753287961,0.5761835509978847,11.016786853964705,1.141510502987561,13,3.2115590223489376,0.15060240963855423,3.2276938669932993,0.08501613167868999,99,3,9,2
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F11f07d0.TIF,F,11,121.1,False,219,344,1187,691,1187,14.905268497654742,26.30835843373494,37.00453357839103,99.99978436657682,324,12.576199358502713,5.853447185689322,14.090697836725326,4.938598273851979,261,8.472084664995862,0.726714108341764,10.249007116655791,0.7337941225442361,21,3.247803475351789,0.15045870504920444,3.176302137280302,0.09311662685871772,98,2,11,1
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F11f08d0.TIF,F,11,132.92,False,373,37,900,359,900,26.201132535868666,46.085271429228364,35.73818282946604,99.99927522690122,454,27.631907879610043,25.40129506575922,26.879646835342253,20.554624386924157,247,13.856752391244367,5.707515175204636,14.27585705360007,2.861234873036643,52,5.972818995447438,0.9416961740090132,5.598937559435816,0.6237370386322932,171,33,33,25
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F11f09d0.TIF,F,11,169.59,False,390,9,295,23,295,34.418533149774674,55.279131794352985,37.91381000324075,99.99233207785187,150,35.9076856088476,36.631880575738066,32.032671729311986,29.82966447047942,272,37.59404746849995,52.34712705784972,35.34375917237866,57.35223092750889,13,8.218569650740365,1.7901280695300286,7.31350410052688,0.9952419079759073,150,9,13,9
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F11f10d0.TIF,F,11,161.9,False,482,18,358,136,358,31.06989719373678,53.64298319231123,37.56961065906257,99.9900141011969,214,35.885567316977834,37.79739664765934,32.72500879558546,33.21971287676426,0,7.499793065391336,0.1694277108433735,7.197252023397306,0.023652263481129213,20,10.548527602777522,3.6031051687666698,8.943341803772054,2.0771135078484697,0,12,0,0
MAP2,CD44,SOX9,mTeSR1,,mTeSR-2,E+F,scan_Plate_R_p00_0_F11f11d0.TIF,F,11,169.71,True,323,9,200,0,200,15.171466878966246,24.839984939759034,36.0944629356157,99.99709892894774,96,18.446840798307736,12.60418582727858,28.562958344447612,24.731687937164214,200,30.707780310171987,41.05546709739722,43.95940441849562,82.33737255753671,17,7.843717666467397,0.5589390002759128,10.513739391934235,1.3868954600317382,96,10,17,10
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G01f00d0.TIF,G,1,139.51,False,86,34,583,200,583,7.949091212176952,11.040176929090407,35.49104212104291,100.0,374,17.99226725604709,7.207719235721512,30.42310191240346,28.07575041965361,9,5.991272101765842,0.004095580796468316,10.480446419850017,0.010476948424606414,25,30.00707601397958,0.5616693874735583,31.805993341441706,0.6726404558407058,6,19,1,1
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G01f01d0.TIF,G,1,194.22,False,232,13,342,200,342,14.843004891704222,23.005524004414603,35.38908742297784,99.98819495818586,139,18.57307881334498,9.79102478616757,26.471310184706205,18.4346738907783,17,21.08739394601306,1.833383150924308,29.292258640847244,1.5104648558393718,4,20.64263183459027,0.8618682746252184,20.961267354662215,0.2935612667632399,15,3,2,2
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G01f02d0.TIF,G,1,174.15,False,446,16,15,7,15,23.73206782281799,37.08483744136853,39.81136886884195,99.96586086666565,7,25.683486330819463,19.078796100432264,32.31244587339575,31.402128726364452,4,41.87771601673871,8.830647015543088,50.899130092247866,14.484766430503122,2,34.0680132265704,0.6711722845580796,35.473011120768284,1.2412104826129617,3,2,2,2
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G01f03d0.TIF,G,1,124.29,True,38,315,166,10,166,8.554185252460222,7.868185528373034,24.495293639320643,99.77372175566833,156,27.69536135956038,20.5113152993654,46.69779455932785,59.15688836821965,1,8.471397757058769,2.2856933459026947,9.204752573108303,0.4108562717944553,0,7.110652533799319,2.4921249885036327,3.1084259484417136,0.44567646246975356,1,0,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G01f04d0.TIF,G,1,131.97,True,8,143,68,17,68,4.493781183895889,2.826669272509887,25.266813433204636,99.91616186950127,51,13.744629759496,4.1208009518991995,33.63641299184902,35.298300145366476,0,5.043707032327784,0.004670399153867378,11.124331341946506,0.0015664528458532077,8,31.655692426193323,0.10009024648211165,35.44705479062989,0.2505419096371525,0,8,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G01f05d0.TIF,G,1,143.05,True,68,23,310,25,310,6.466338636990711,7.180056102271682,35.771543033980315,99.99726973962538,285,21.8232081474754,10.207265129219167,43.10653408074984,53.52687795526752,38,19.42869737537938,0.813727237193047,36.16112918847822,3.678282142581891,16,32.75869412765566,0.3188086314724547,35.52788557568836,0.4752361481860732,38,16,7,7
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G01f06d0.TIF,G,1,144.89,True,87,12,292,21,292,7.458932102455624,7.2067851558907385,39.46074396009997,99.9982554069871,271,27.162019739262394,18.166128253471904,53.52888807294333,73.35721248298509,4,14.854016255863147,0.07134932861215856,25.63945419676517,0.5160234358992976,0,15.391612250528834,0.016094914007173732,16.93478879928335,0.2557544757033248,4,0,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G01f07d0.TIF,G,1,114.38,True,14,272,68,11,68,5.975434418973604,6.277878690333854,26.80354819434823,99.8889545445729,56,17.13076327255587,5.736543502253288,34.00177109691356,41.54908440826527,1,6.045058573990619,0.0043111376804929645,11.421940637166138,0.002134566461087488,9,35.480964171571785,0.21426354272050033,39.121590616245605,0.08927890296335847,1,8,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G01f08d0.TIF,G,1,123.37,True,28,128,76,68,76,7.425156494297802,5.554613492136485,26.34210843051972,99.72858126484219,7,8.509789875149453,1.4276332428952452,15.880925428292826,4.452521375945393,0,7.838642738894509,0.7071702841901959,14.005793798093908,0.8002004310360782,2,23.677355174514854,0.7877167065207394,26.2881147228247,0.6434224461674873,0,1,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G01f09d0.TIF,G,1,177.05,False,320,22,6,4,6,25.897983393497654,40.47827761427389,37.99746181903584,99.86488376482853,2,19.993513893359697,9.725495493424077,23.781989738917332,14.881367357908426,0,29.59748272670836,2.329092131886324,34.85459322692072,2.1796414918231877,0,35.59048862434471,0.07587602317667617,37.04680116835163,0.0757204322340408,0,0,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G01f10d0.TIF,G,1,151.9,False,331,30,11,8,11,28.588431493148164,50.72858226800331,38.19539007597542,99.8553635130921,3,22.419719431159752,14.826649153867377,24.8503655910598,17.641925536503397,1,21.138397578865078,0.7804596247585763,23.32439196710385,0.7456294020294553,0,10.70211044559919,0.18070852110733007,10.868278061978613,0.00019325464004390743,1,0,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G01f11d0.TIF,G,1,112.31,False,181,1150,171,152,171,31.992408805067598,60.96595350869126,25.246649641394512,99.87500097487022,13,23.386427388945094,17.179165133817715,20.716521225515574,4.854267423138764,1,18.58575571369447,0.5113727812011405,16.095546341140555,0.09701573315360235,9,36.59186746987952,0.3863497884668445,40.8010715787709,0.1545237583324694,0,3,1,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G02f00d0.TIF,G,2,133.48,False,74,98,530,479,530,7.684919784098225,10.799256185045525,33.59411486093648,99.95109447477786,17,6.6791421410834175,0.035854295042766486,10.520516552098961,0.2659524593239029,8,5.536006621907477,0.009700059781109169,9.587183504815952,0.015504017859331106,26,31.443248902096936,0.6797945599190656,33.369229311666565,0.6798468216533511,0,0,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G02f01d0.TIF,G,2,146.04,True,178,44,316,32,316,9.089236238848525,11.931217235353628,30.051962621116118,99.90079500480257,284,25.1784717591741,14.330149797663939,37.970918053721334,46.10735910584029,11,10.199263657684172,0.010634139611882644,16.98898105678157,0.013334425939420422,10,33.30487072335142,0.6052837303412122,35.700824465185796,0.7259285302051308,11,10,1,1
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G02f02d0.TIF,G,2,210.64,True,230,20,86,0,86,12.464534425871424,15.880650464453232,30.522061006245025,99.96169489054661,86,54.892881880575736,85.64211521659156,79.72164427805039,97.19303202887701,46,35.40585481237929,5.283945898096202,54.108924858561565,20.436741146164152,2,29.85435180607928,0.4600702428032742,30.64385905702043,0.009171840979875433,46,2,2,2
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G02f03d0.TIF,G,2,133.94,True,145,38,388,26,388,7.782842965372942,10.388979582451945,32.56669893063436,99.99168353647765,361,27.346205911431987,19.97874609123517,43.91241905254495,59.76344467991345,3,4.920558665961556,0.0043111376804929645,8.13250900832612,0.0035580673672992546,9,33.4490581601214,0.15096167111192862,36.04011241016049,0.013106513780979911,3,8,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G02f04d0.TIF,G,2,135.26,False,147,52,651,85,651,9.045474598776787,13.650930056102272,33.743576734934514,99.99873153026567,566,22.888736721695945,14.529755472270763,38.1951756770556,44.88223910519822,21,8.131135467442288,0.013436379104203072,13.90783244142654,0.02035394108813108,14,32.889600386277934,0.013077117630828658,35.10661454232511,0.0136552086268558,21,14,2,2
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G02f05d0.TIF,G,2,122.19,True,40,291,331,4,331,5.677989630276833,6.5286431987491955,31.278335605368664,99.91285052158375,327,37.01313388094362,40.60373172077623,60.19522509063192,80.83547928258135,31,18.16150527683252,0.28755288328888073,29.954859279959038,1.6776013440834283,7,31.783545680814864,0.011568219442656121,32.90182187121544,0.01298713931461924,31,7,2,2
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G02f06d0.TIF,G,2,138.6,True,89,108,323,1,323,6.583350098868758,8.04544513933597,30.60763963796109,99.93713908394498,322,45.22264511289433,63.426607192127285,73.04238978990112,91.49482248188917,205,40.174873396256785,5.654488181734572,62.852897962687464,31.22671783704334,10,33.07743306240228,0.012430446978754714,34.1759270904084,0.02547506516934815,205,10,10,10
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G02f07d0.TIF,G,2,121.26,True,41,164,356,107,356,5.355403723673319,6.224851696863791,33.60007974942742,99.91842678822118,249,15.278293996597075,4.108154948036421,27.270059763187245,24.08593913535974,6,4.684329158235998,0.006466706520739446,8.939062977514334,0.0179307571851496,14,34.666282735905455,0.018322335142095098,37.312307602389765,0.02646145870864474,6,14,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G02f08d0.TIF,G,2,179.18,True,222,21,297,0,297,10.674811603283363,14.645078405223948,35.110829239204804,99.97107763922837,297,43.78853654120298,64.87615538489837,63.066411739774544,92.92058504762554,0,3.9754430412489654,0.0008622275360985928,6.151754354331953,0.0,9,31.516665421226893,0.2130420537110273,33.20453876090775,0.19787895879797707,0,9,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G02f09d0.TIF,G,2,196.1,False,267,20,9,0,9,22.87436338866918,35.0638479490481,39.250238766610956,99.86373373496458,9,53.31517074979307,82.66570576197921,64.6182899540098,95.34721893694606,2,38.43387074059597,5.222799595327876,45.17242486766882,8.756904122924258,0,32.6819084544284,0.21217982617492873,33.10809505927011,0.09698730581828961,2,0,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G02f10d0.TIF,G,2,171.64,False,289,28,10,8,10,21.28256920813023,35.346443024004415,36.092353084295254,99.87329907634376,1,16.012403861629725,3.381297135105307,19.405795335599212,6.010191289234945,1,37.437030085992824,6.060094385174285,46.52277982656032,11.468913377301616,0,31.166459492550356,0.0737204543364297,31.847176552487525,0.017883239219943038,0,0,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G02f11d0.TIF,G,2,109.41,False,141,3070,326,0,326,26.838621901729052,55.74257909500598,23.392380914110852,99.78324191197662,326,43.47258691253564,56.36122735215672,44.67349892000589,90.42481865270541,3,31.117082595649773,3.006012600018394,30.530420100221875,0.18398184572783766,5,35.43999614871701,0.023423848064011772,38.73738143635303,0.018816025765289183,3,5,3,3
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G03f00d0.TIF,G,3,118.06,False,170,199,1312,360,1312,11.494440069438058,22.11455555044606,33.4157213993459,99.99987834683074,938,20.33106663294399,14.579549112480457,31.895357286156784,31.964313013342956,48,4.327929561758484,0.03276464637174653,6.651832822856435,0.03655316252128873,15,22.922647412167755,0.010346730433183115,25.739864700861872,0.011858561188721592,39,10,1,1
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G03f01d0.TIF,G,3,147.96,False,334,19,380,13,380,16.205007530120483,27.799077991354732,36.631670878449995,99.9979885059921,365,32.555048917042214,32.60592465280971,49.8253901682035,68.87195364567715,5,8.028038202428032,0.006969672583463625,11.712406713856339,0.01106160160403419,23,31.413783713096663,0.05568552837303412,34.679796240238126,0.10222075373709714,4,22,1,1
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G03f02d0.TIF,G,3,170.15,False,369,11,266,66,266,18.64803297158098,32.71334383334866,36.15612919641355,99.99505790652249,192,25.39023627908581,20.924897107514024,37.48337071874436,43.79668242614083,8,16.912886996459118,0.12854375517336522,22.93849411454283,0.11339286318720562,53,40.43869131104571,0.6266957141543272,41.98021693514212,0.5867896225001052,8,45,3,3
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G03f03d0.TIF,G,3,144.32,False,245,27,517,299,517,13.967118234387934,20.787587372390323,43.781817558177025,99.9993964632748,159,10.134233019865722,2.9534885726110547,18.25122965521137,6.477808912624127,13,3.288078842085901,0.013508231398877954,5.457556767090337,0.018843663203185736,86,35.7128049411386,0.21325761059505197,39.573164621956295,0.381132397760494,6,31,5,2
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G03f04d0.TIF,G,3,137.13,False,248,50,1007,213,1007,14.759674911477973,24.26904660627242,41.87179360945449,100.0,785,19.95551480732089,12.770811298629633,32.71898421014338,32.00305703876853,15,4.04643957509427,0.009771912075784052,6.229709855806823,0.00962434891237316,55,31.602048221512003,0.07566046629265152,34.49926625472933,0.1334509509972736,13,48,3,3
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G03f05d0.TIF,G,3,115.96,False,158,437,1466,1195,1466,12.391466390370644,24.72114124436678,32.7326644279702,99.98945927565669,258,10.890239871700542,2.099092936632024,15.834187765505847,3.823208714575614,18,11.627572312149361,0.020549756277016464,16.49221268422066,0.019358989249818857,1,12.968176618688494,0.0022274211349213647,14.160730369640067,0.00281384986726558,6,0,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G03f06d0.TIF,G,3,125.06,False,210,219,1486,1443,1486,13.973362198795181,26.628747815690243,36.19574061360004,99.99881357034748,8,4.106885317989516,0.01990308562494252,6.2313461964220025,0.024600137740362373,35,5.481452767175573,0.01947197185689322,7.593052944917014,0.018916112327313616,0,10.985318420629081,0.0006466706520739447,11.86306834443083,0.0001349336463793929,0,0,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G03f07d0.TIF,G,3,145.13,False,291,45,938,345,938,15.496250747263865,24.988647337441368,42.50325608518267,100.0,583,17.193673549158465,10.168105628621356,27.789405293911333,24.56101941443851,34,4.36190563781845,0.03341131702382047,6.617534201424543,0.023686948333077835,0,8.51687379288145,0.0003592614733744137,9.42629085026626,0.0,24,0,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G03f08d0.TIF,G,3,166.24,True,432,16,323,23,323,17.826215884530487,33.01232123149085,34.80208417764847,99.9929402177039,296,29.804663788742758,28.108545824519453,41.83401376095711,54.7205568165671,24,23.68284109721328,1.119530603329348,32.218605211497895,1.4216859139659437,8,32.39851150786352,0.047925480548146784,35.01500084535267,0.08770833752712738,21,7,1,1
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G03f09d0.TIF,G,3,162.39,False,406,10,10,1,10,33.37378210360526,57.46293858640669,42.678773765774174,99.98099728956171,9,36.680435482387566,42.023173802078546,41.44736756115095,55.345481064261044,2,46.26938862319507,15.623059988043778,52.209060612308534,16.057258940058624,0,30.417492728547778,0.0436861951623287,30.678727693741017,0.03287983640376343,2,0,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G03f10d0.TIF,G,3,169.7,False,409,9,7,2,7,32.08886619953095,50.98940609767313,45.15062522940573,99.97105251543336,5,36.59766307596799,39.9990946610871,43.811992564281645,57.45946417082654,4,42.43976693989699,10.970408350961096,49.43837703321595,13.13590352310786,1,31.228630409040743,0.04339878598362917,31.662345828949743,0.049927375750202056,4,1,1,1
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G03f11d0.TIF,G,3,152.07,False,184,105,5,1,5,31.622268894279408,44.3161242297434,42.49898439211145,99.65186586969877,4,25.737660086912534,23.688408213004692,34.94353942631097,38.2204415181438,2,44.01461906787455,14.671951163432356,55.169824274505196,17.690247640734523,0,34.22736149751678,0.06323001931389681,39.14953725702557,0.07033196297677732,2,0,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G04f00d0.TIF,G,4,142.52,False,109,24,343,36,343,7.959982583003771,9.259748919341488,44.290095746302626,100.0,305,19.43541628345443,12.995277867193966,42.644836637433826,58.35879530538209,1,4.782273176676171,0.0021555688402464823,10.253755024626567,0.006885548760263192,49,32.72788817483675,0.11000586314724548,37.758968620801014,0.6516263519666229,1,47,0,0
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G04f01d0.TIF,G,4,184.0,False,147,6,180,11,180,9.871162368941414,10.253106893221743,42.42574037897258,100.0,169,27.599948697461603,17.802843051595694,58.71835677610898,75.70724471417465,87,25.685276171479813,2.492053136208958,46.66568178895234,15.048037681038185,20,33.4833252379748,0.06330187160857169,36.56302757960187,0.40224468755871334,87,20,16,16
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G04f02d0.TIF,G,4,165.4,True,147,5,165,15,165,9.301079077761427,10.861623976823324,31.95552531145444,99.99269077962354,148,30.362182987675894,24.27407626689966,58.303152472764744,79.73541759831883,66,28.768435143244734,4.449597052331463,52.516118238463804,19.38954559912628,2,20.102308326818726,0.012933413041478893,21.331147254639962,0.010914453028571622,64,2,2,2
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G04f03d0.TIF,G,4,175.37,False,129,17,218,38,218,10.095330750482848,10.431085027131427,43.923086007102896,99.99896499254864,179,17.91962746022257,10.959558654465189,42.17048652109585,53.64717482616482,11,11.047998051365768,0.09017462981697784,20.885106858549666,0.500320799640677,21,33.275743240136116,0.08313310493883933,36.78391164223864,0.5641625725417946,11,20,2,2
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G04f04d0.TIF,G,4,123.93,True,73,40,355,172,355,6.684940621263681,7.6152654511174465,37.45635917162887,99.9972013433552,161,8.179611336567644,2.4855145773935434,20.9944871983147,11.97605990892346,15,6.857185660581257,0.017747516784696035,15.841675262957544,0.058314885158402885,38,32.70826172054631,0.5016727214200313,37.44327905688679,0.8749808664405054,9,21,2,1
MAP2,SOX2,PAX6,mTeSR1,,mTeSR-2,G+H,scan_Plate_R_p00_0_G04f05d0.TIF,G,4,119.95,True,26,220,238,4,238,4.263990360296146,4.833719419663386,34.45608954411268,99.9952844386747,234,24.78085912351697,17.140939713050678,64.10780669998539,83.8878500888017,4,6.230813281752966,0.0018681596615469512,15.034780092803308,0.01024556458420415,10,31.272602576335878,0.019040858088843926,34.90048388305188,0.08920852637659121,4,10,0,0
